,English,Italian,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
13368,tenderness,tenerezza,1,0,0,0,0,0,1,0,0,0
13369,tendon,tendine,0,0,0,0,0,0,0,0,0,0
13370,tenement,caseggiato,0,1,0,0,0,0,0,0,0,0
13371,tenet,principio,0,0,0,0,0,0,0,0,0,0
13372,tenets,dogmi,0,0,0,0,0,0,0,0,0,0
13373,tenfold,dieci volte tanto,0,0,0,0,0,0,0,0,0,0
13374,tensile,di tensione,0,0,0,0,0,0,0,0,0,0
13375,tension,tensione,0,0,1,0,0,0,0,0,0,0
13376,tentacle,tentacolo,0,0,0,0,0,0,0,0,0,0
13377,tentative,provvisorio,0,0,0,0,0,0,0,0,0,0
13378,tenths,decimi,0,0,0,0,0,0,0,0,0,0
13379,tenuous,tenue,0,0,0,0,0,0,0,0,0,0
13380,tepid,tiepido,0,0,0,0,0,0,0,0,0,0
13381,terminal,terminale,0,1,0,0,0,1,0,1,0,0
13382,termination,fine,0,1,0,0,0,0,0,1,0,0
13383,terminus,capolinea,0,0,0,0,0,0,0,0,0,0
13384,termite,termite,0,1,0,0,1,0,0,0,0,0
13385,tern,sterna,0,0,0,0,0,0,0,0,0,0
13386,ternary,ternario,0,0,0,0,0,0,0,0,0,0
13387,terribly,terribilmente,0,0,0,0,0,0,0,1,0,0
13388,terrier,terrier,0,0,0,0,0,0,0,0,0,0
13389,terrific,terribile,0,0,0,0,0,0,0,1,0,0
13390,territorial,territoriale,0,0,0,0,0,0,0,0,0,0
13391,terrorize,terrorizzare,0,1,1,0,0,1,0,1,0,0
13392,tertiary,terziario,0,0,0,0,0,0,0,0,0,0
13393,testament,testamento,0,0,0,1,0,0,0,0,0,1
13394,testimonial,testimoniale,0,0,0,0,0,0,0,0,0,0
13395,testimony,testimonianza,0,0,0,0,0,0,0,0,0,1
13396,tetanus,tetano,0,1,0,0,1,0,0,0,0,0
13397,tether,legare,0,1,0,0,0,0,0,0,0,0
13398,tetrahedral,tetrahedral,0,0,0,0,0,0,0,0,0,0
13399,textbook,manuale,0,0,0,0,0,0,0,0,0,0
13400,textural,strutturale,0,0,0,0,0,0,0,0,0,0
13401,thatch,paglia,0,0,0,0,0,0,0,0,0,0
13402,theism,teismo,0,1,0,0,1,0,0,0,0,0
13403,theistic,teistica,0,0,0,0,0,0,0,0,0,0
13404,theocracy,teocrazia,0,0,0,0,0,0,0,0,0,0
13405,theocratic,teocratico,0,1,1,0,0,1,0,1,0,1
13406,theologian,teologo,0,0,0,0,0,0,0,0,0,0
13407,theology,teologia,0,0,0,1,0,0,0,0,0,0
13408,theorem,teorema,0,0,0,0,0,0,0,0,0,1
13409,theoretical,teorico,1,0,0,0,0,0,0,0,0,0
13410,theory,teoria,0,0,0,1,0,0,0,0,0,1
13411,therapeutic,terapeutico,1,0,0,0,0,0,1,0,0,1
13412,therapeutics,terapeutica,1,0,0,0,0,0,0,0,0,0
13413,thereabouts,giù di lì,0,0,0,0,0,0,0,0,0,0
13414,thereof,di ciò,0,0,0,0,0,0,0,0,0,0
13415,therewith,con ciò,0,0,0,0,0,0,0,0,0,0
13416,thermocouple,termocoppia,0,0,0,1,0,0,0,0,0,0
13417,thermodynamics,termodinamica,0,0,0,0,0,0,0,0,0,0
13418,thermostat,termostato,0,0,0,0,0,0,0,0,0,0
13419,thesaurus,dizionario,0,0,0,0,0,0,0,0,0,0
13420,thickening,ispessimento,0,0,0,0,0,0,0,0,0,0
13421,thimble,ditale,0,0,0,0,0,0,0,0,0,0
13422,thinker,pensatore,1,0,0,0,0,0,0,0,0,0
13423,thirteenth,tredicesimo,0,0,0,0,0,1,0,0,0,0
13424,thither,là,0,0,0,0,0,0,0,0,0,0
13425,thorny,spinoso,0,1,0,0,0,1,0,0,0,0
13426,thoroughbred,purosangue,1,0,0,0,0,0,0,0,0,0
13427,thoroughfare,strada transitabile,0,0,0,0,0,0,0,0,0,0
13428,thoughtless,senza pensieri,0,1,1,0,1,0,0,0,0,0
13429,thrash,bastonare,0,1,1,0,1,1,0,1,0,0
13430,threatening,minaccioso,0,1,1,0,1,1,0,0,0,0
13431,threefold,triplice,0,0,0,0,0,0,0,0,0,0
13432,thrice,tre volte,0,0,0,0,0,0,0,0,0,0
13433,thrifty,parsimonioso,0,0,0,0,0,0,0,0,0,0
13434,throbbing,pulsazione,0,0,0,0,0,0,0,0,0,0
13435,throne,trono,1,0,0,0,0,0,0,0,0,1
13436,throng,folla,0,0,0,0,0,0,0,0,0,0
13437,thud,tonfo,0,0,0,0,0,0,0,0,0,0
13438,thwart,contrastare,0,1,0,0,0,0,0,0,1,0
13439,ticker,telescrivente,0,0,0,0,0,0,0,0,0,0
13440,ticklish,che soffre il solletico,0,0,0,0,0,0,0,0,0,0
13441,tidal,di marea,0,0,0,0,0,0,0,0,0,0
13442,tidbit,leccornia,0,0,0,0,0,0,0,0,0,0
13443,tidings,notizie,0,0,0,0,0,0,0,0,0,0
13444,tier,fila,0,0,0,0,0,0,0,0,0,0
13445,tiff,bisticcio,0,1,1,0,0,0,0,0,0,0
13446,tightness,strettezza,0,0,0,0,0,0,0,0,0,0
13447,tilde,tilde,0,0,0,0,0,0,0,0,0,0
13448,tiling,piastrelle,1,0,0,0,0,0,0,0,0,0
13449,tillage,coltivazione,0,0,0,0,0,0,0,0,0,0
13450,tiller,barra del timone,0,0,0,0,0,0,0,0,0,0
13451,timberland,timberland,0,0,0,0,0,0,0,0,0,0
13452,timeliness,tempestività,0,0,0,0,0,0,0,0,0,0
13453,timepiece,orologio,0,0,0,0,0,0,0,0,0,0
13454,timidity,timidezza,0,1,0,1,0,1,0,0,0,0
13455,tincture,tintura,0,0,0,0,0,0,0,0,0,0
13456,tine,,0,0,0,0,0,0,0,0,0,0
13457,tinge,sfumatura,0,0,0,0,0,0,0,0,0,0
13458,tinker,rattoppare,0,0,0,0,0,0,0,0,0,0
13459,tinkering,armeggiare,0,0,0,0,0,0,0,0,0,0
13460,tinnitus,tinnito,0,0,0,0,0,0,0,0,0,0
13461,tinsel,orpello,1,0,0,0,0,0,1,0,0,0
13462,tirade,filippica,0,1,1,0,1,0,0,0,0,0
13463,tiredness,stanchezza,0,1,0,0,0,0,0,0,0,0
13464,tit,tetta,0,1,0,0,0,0,0,0,0,0
13465,titanic,titanico,0,0,0,0,0,0,0,0,0,0
13466,tithe,decima,0,0,0,0,0,0,0,0,0,0
13467,titty,titty,0,0,0,0,0,0,0,0,0,0
13468,toad,rospo,0,1,0,0,1,0,0,0,0,0
13469,toby,toby,0,0,0,0,0,0,0,0,0,0
13470,toga,,0,0,0,0,0,0,0,0,0,0
13471,toils,fatiche,0,1,0,0,0,0,0,0,0,0
13472,tolerance,tolleranza,0,0,0,0,0,0,0,0,0,0
13473,toleration,tolleranza,1,0,0,0,0,0,0,0,0,0
13474,tomahawk,tomahawk,0,0,0,0,0,0,0,0,0,0
13475,tomcat,micio,0,0,0,0,0,0,0,0,0,0
13476,tome,,0,0,0,0,0,0,0,0,0,0
13477,tone,tono,0,0,0,0,0,0,0,0,0,0
13478,tong,,0,0,0,0,0,0,0,0,0,0
13479,tongs,tenaglie,0,0,0,0,0,0,0,0,0,0
13480,tonic,tonico,0,0,0,0,0,0,0,0,0,0
13481,toothed,dentata,0,0,0,0,0,0,0,0,0,0
13482,toothless,sdentato,0,0,0,0,0,0,0,0,0,0
13483,topaz,topazio,0,0,0,0,0,0,0,0,0,0
13484,topic,argomento,0,0,0,0,0,0,0,0,0,0
13485,topographical,topografico,0,0,0,0,0,0,0,0,0,0
13486,topography,topografia,0,0,0,0,0,0,0,0,0,0
13487,torrid,torrido,0,1,0,0,0,0,0,0,0,0
13488,torsion,torsione,0,0,0,0,0,0,0,0,0,0
13489,torso,torso,0,0,0,0,0,0,0,0,0,0
13490,tortious,illecito,0,1,1,0,1,0,0,0,0,0
13491,tortuous,tortuoso,0,0,0,0,0,0,0,0,0,0
13492,totality,totalità,0,0,0,0,0,0,0,0,0,0
13493,totally,totalmente,0,0,0,0,0,0,0,0,0,0
13494,tote,totalizzatore,0,0,0,0,0,0,0,0,0,0
13495,touching,toccante,0,0,0,0,0,0,0,0,0,0
13496,tourmaline,tormalina,0,0,0,0,0,0,0,0,0,0
13497,tourniquet,laccio,0,0,0,0,0,0,0,0,0,0
13498,tout,,0,0,0,0,0,0,0,0,0,0
13499,towering,torreggiante,1,0,0,1,0,1,0,0,0,0
13500,toxic,tossico,0,1,0,0,1,0,0,0,0,0
13501,toxin,tossina,0,1,0,0,0,1,0,0,0,0
13502,traces,tracce,0,0,0,0,0,0,0,0,0,0
13503,trachea,trachea,0,0,0,0,0,0,0,0,0,0
13504,tracing,tracciato,0,0,0,0,0,0,0,0,0,0
13505,tract,tratto,0,0,0,0,0,1,0,0,0,0
13506,tractable,trattabile,0,0,0,0,0,0,0,0,0,0
13507,traction,trazione,0,0,0,0,0,0,0,0,0,0
13508,tradesman,commerciante,0,0,0,0,0,0,0,0,0,0
13509,tragedy,tragedia,0,1,0,0,0,1,0,1,0,0
13510,tragic,tragico,0,1,0,0,0,0,0,0,0,0
13511,tramway,,0,0,0,0,0,0,0,0,0,0
13512,trance,trance,0,1,0,0,0,0,0,0,0,0
13513,tranquility,tranquillità,1,0,0,0,0,0,1,0,0,1
13514,transact,trattare,0,0,0,0,0,0,0,0,0,0
13515,transatlantic,transatlantico,0,0,0,0,0,0,0,0,0,0
13516,transcendental,trascendentale,1,0,0,0,0,0,0,0,0,0
13517,transcribe,trascrivere,0,0,0,0,0,0,0,0,0,0
13518,transcript,trascrizione,0,0,0,0,0,0,0,0,0,1
13519,transcription,trascrizione,0,0,0,0,0,0,0,0,0,0
13520,transference,trasferimento,0,0,0,0,0,0,0,0,0,0
13521,transferred,trasferito,0,0,0,0,0,0,0,0,0,0
13522,transfixed,trafitta,0,0,0,0,0,0,0,0,0,0
13523,transform,trasformare,0,0,0,0,0,0,0,0,0,0
13524,transfusion,trasfusione,0,0,0,0,0,0,0,0,0,0
13525,transgression,trasgressione,0,1,0,0,0,0,0,0,0,0
13526,transit,transito,0,0,0,0,0,0,0,0,0,0
13527,transition,transizione,0,0,0,0,0,0,0,0,0,0
13528,transitional,di transizione,0,0,0,1,0,0,0,0,0,0
13529,transitive,transitivo,0,0,0,0,0,0,0,0,0,0
13530,transitory,transitorio,0,0,0,0,0,0,0,0,0,0
13531,translocation,traslocazione,0,0,0,0,0,0,0,0,0,0
13532,translucent,traslucido,0,0,0,0,0,0,0,0,0,0
13533,transmission,trasmissione,0,0,0,0,0,0,0,0,0,0
13534,transmit,trasmettere,0,0,0,0,0,0,0,0,0,0
13535,transmutation,trasmutazione,0,0,0,0,0,0,0,0,0,0
13536,transom,specchio di poppa,0,0,0,0,0,0,0,0,0,0
13537,transplantation,trapianto,0,0,0,0,0,0,0,0,0,0
13538,transportation,mezzi di trasporto,0,0,0,0,0,0,0,0,0,0
13539,trapping,intrappolando,0,0,0,0,0,0,0,0,0,0
13540,trappings,bardatura,0,1,0,0,0,0,0,0,0,0
13541,traps,trappole,0,1,0,0,0,0,0,0,0,0
13542,travail,,0,1,0,0,0,0,0,0,0,0
13543,traveler,viaggiatore,0,0,0,0,0,0,0,0,0,0
13544,traveling,viaggiante,1,0,0,0,0,0,0,0,0,0
13545,traverse,attraversare,0,0,0,0,0,0,0,0,0,0
13546,trawler,trawler,0,0,0,0,0,0,0,0,0,0
13547,treachery,tradimento,0,1,1,0,0,1,0,1,1,0
13548,treasurer,tesoriere,0,0,0,0,0,0,0,0,0,1
13549,treatise,trattato,0,0,0,0,0,0,0,0,0,0
13550,treaty,trattato,0,0,0,0,0,0,0,0,0,0
13551,treble,triplo,0,0,0,0,0,0,0,0,0,0
13552,trek,trekking,0,0,0,0,0,0,0,0,0,0
13553,tremendously,tremendamente,1,0,0,0,0,0,0,0,0,0
13554,tremor,tremore,0,1,1,1,0,1,0,1,0,0
13555,trending,trending,0,0,0,0,0,0,0,0,0,0
13556,trendy,di moda,1,0,0,0,0,0,0,0,0,0
13557,trepidation,trepidazione,0,1,0,1,0,1,0,0,1,0
13558,triad,triade,0,0,0,0,0,0,0,0,0,0
13559,triangular,triangolare,0,0,0,0,0,0,0,0,0,0
13560,tribulation,tribolazione,0,1,0,0,0,1,0,1,0,0
13561,tribunal,,0,1,0,1,1,1,0,0,0,1
13562,tribune,tribuna,0,0,0,0,0,0,0,0,0,1
13563,tributary,affluente,1,0,0,1,0,0,0,0,0,0
13564,trickery,inganno,0,1,1,0,1,1,0,1,1,0
13565,tricky,difficile,0,0,0,0,0,0,0,0,0,0
13566,trident,tridente,0,0,0,0,0,0,0,0,0,0
13567,trifle,tartufo,0,1,0,0,0,0,0,0,0,0
13568,trigonometry,trigonometria,0,0,0,0,0,0,0,0,0,0
13569,trillion,trilioni di,0,0,0,0,0,0,0,0,0,0
13570,trimmer,trimmer,0,0,0,0,0,0,0,0,0,0
13571,trine,,0,0,0,0,0,0,0,0,0,0
13572,trinity,trinità,0,0,0,0,0,0,0,0,0,0
13573,tripartite,tripartito,0,0,0,0,0,0,0,0,0,0
13574,triplet,tripletta,0,0,0,0,0,0,0,0,0,0
13575,triplicate,triplice copia,0,0,0,0,0,0,0,0,0,0
13576,tripod,treppiedi,0,0,0,0,0,0,0,0,0,0
13577,tritium,trizio,0,0,0,0,0,0,0,0,0,0
13578,triumph,trionfo,1,0,0,1,0,0,1,0,0,0
13579,triumphant,trionfante,1,0,0,1,0,0,1,0,0,1
13580,troll,troll,0,1,1,0,0,1,0,0,0,0
13581,trooper,poliziotto,0,0,0,0,0,0,0,0,0,0
13582,troops,truppe,0,0,0,0,0,0,0,0,0,0
13583,trophy,trofeo,1,0,0,1,0,0,1,0,1,1
13584,tropical,tropicale,0,0,0,0,0,0,0,0,0,0
13585,trot,trotto,0,0,0,0,0,0,0,0,0,0
13586,troublesome,fastidioso,0,1,1,0,0,1,0,0,0,0
13587,troupe,compagnia teatrale,0,0,0,0,0,0,0,0,0,0
13588,trowel,cazzuola,0,0,0,0,0,0,0,0,0,0
13589,truce,tregua,1,0,0,0,0,0,1,0,0,1
13590,truism,truismo,0,0,0,0,0,0,0,0,0,0
13591,trumpeter,trombettista,0,0,0,0,0,0,0,0,0,0
13592,truncate,troncare,0,0,0,0,0,0,0,0,0,0
13593,truncated,troncato,0,0,0,0,0,0,0,0,0,0
13594,trundle,rotolare,0,0,0,0,0,0,0,0,0,0
13595,truss,travatura,0,0,0,0,0,0,0,0,0,1
13596,trustee,fiduciario,0,0,0,0,0,0,0,0,0,1
13597,tryout,provalo,0,0,0,0,0,0,0,0,0,0
13598,tubular,tubolare,0,0,0,0,0,0,0,0,0,0
13599,tubule,tubulo,0,0,0,0,0,0,0,0,0,0
13600,tufted,trapuntata,0,0,0,0,0,0,0,0,0,0
13601,tumbler,acrobata,0,0,0,0,0,0,0,0,0,0
13602,tumor,tumore,0,1,0,0,0,1,0,0,0,0
13603,tumour,tumore,0,1,0,0,0,1,0,1,0,0
13604,tumult,tumulto,0,1,1,0,0,1,0,0,1,0
13605,tumultuous,tumultuoso,0,1,1,0,0,1,0,0,0,0
13606,tun,,0,0,0,0,0,0,0,0,0,0
13607,tunable,sintonizzabile,0,0,0,0,0,0,0,0,0,0
13608,tunic,tunica,0,0,0,0,0,0,0,0,0,0
13609,tuning,messa a punto,0,0,0,0,0,0,0,0,0,0
13610,turban,turbante,0,0,0,0,0,0,0,0,0,0
13611,turbidity,torbidità,0,0,0,0,0,0,0,0,0,0
13612,turbulence,turbolenza,0,1,1,0,0,1,0,0,0,0
13613,turbulent,turbolento,0,1,0,0,0,1,0,0,0,0
13614,turmoil,agitazione,0,1,1,0,0,1,0,1,0,0
13615,turnkey,carceriere,0,0,0,0,0,0,0,0,0,0
13616,turnpike,autostrada a pedaggio,0,0,0,0,0,0,0,0,0,0
13617,turntable,piatto,0,0,0,0,0,0,0,0,0,0
13618,tussle,zuffa,0,0,1,0,0,0,0,0,0,0
13619,tutelage,tutela,1,0,0,0,0,0,0,0,0,1
13620,tutor,precettore,1,0,0,0,0,0,0,0,0,0
13621,twelfth,dodicesimo,0,0,0,0,0,0,0,0,0,0
13622,twentieth,ventesimo,0,0,0,0,0,0,0,0,0,0
13623,twilight,crepuscolo,0,0,0,0,0,0,0,0,0,0
13624,twill,spigato,0,0,0,0,0,0,0,0,0,0
13625,twine,spago,0,0,0,0,0,0,0,0,0,0
13626,twinkle,scintillio,1,0,0,1,0,0,1,0,0,0
13627,twisted,contorto,0,0,0,0,0,0,0,0,0,0
13628,twofold,duplice,0,0,0,0,0,0,0,0,0,0
13629,typewriter,macchina da scrivere,0,0,0,0,0,0,0,0,0,0
13630,typist,dattilografo,0,0,0,0,0,0,0,0,0,0
13631,typography,tipografia,0,0,0,0,0,0,0,0,0,0
13632,tyrannical,tirannico,0,1,1,0,1,1,0,0,0,0
13633,tyrant,tiranno,0,1,1,0,1,1,0,1,0,0
13634,ubiquitous,onnipresente,0,0,0,0,0,0,0,0,0,0
13635,ubiquity,ubiquità,0,0,0,0,0,0,0,0,0,0
13636,ugliness,bruttezza,0,1,0,0,1,1,0,1,0,0
13637,ulterior,,0,1,0,0,0,0,0,0,0,0
13638,ultimatum,ultimatum,0,1,1,0,0,1,0,0,0,0
13639,ultimo,,0,0,0,0,0,0,0,0,0,0
13640,ultraviolet,ultravioletto,0,0,0,0,0,0,0,0,0,0
13641,umbilical,ombelicale,0,0,0,0,0,0,0,0,0,0
13642,umbra,,0,0,0,0,0,0,0,0,0,0
13643,unabashed,imperturbabile,0,0,0,0,0,0,0,0,0,0
13644,unabated,senza sosta,0,0,0,0,0,0,0,0,0,0
13645,unable,incapace,0,1,0,0,0,0,0,1,0,0
13646,unacceptable,inaccettabile,0,1,0,0,0,0,0,1,0,0
13647,unaccompanied,senza accompagnamento,0,0,0,0,0,0,0,0,0,0
13648,unaccountable,inesplicabile,0,1,0,1,1,0,0,1,0,1
13649,unacknowledged,non riconosciuto,0,0,0,0,0,0,0,1,0,0
13650,unadulterated,genuino,0,0,0,0,0,0,0,0,0,0
13651,unaided,senza aiuto,0,0,0,0,0,0,0,0,0,0
13652,unaltered,inalterato,0,0,0,0,0,0,0,0,0,0
13653,unambiguous,non ambiguo,0,0,0,0,0,0,0,0,0,0
13654,unanimity,unanimità,1,0,0,0,0,0,0,0,0,0
13655,unanimous,unanime,1,0,0,0,0,0,0,0,0,0
13656,unanticipated,imprevisto,0,0,0,0,0,0,0,0,1,0
13657,unapproved,non approvato,0,1,0,0,0,0,0,0,0,0
13658,unarmed,disarmato,0,0,0,0,0,0,0,0,0,0
13659,unassisted,senza assistenza,0,0,0,0,0,0,0,0,0,0
13660,unassuming,senza pretese,1,0,0,0,0,0,0,0,0,0
13661,unattached,senza legami,0,1,0,0,0,0,0,0,0,0
13662,unattainable,irraggiungibile,0,1,1,0,0,0,0,1,0,0
13663,unattended,incustodito,0,0,0,0,0,0,0,0,0,0
13664,unattractive,poco attraente,0,1,0,0,1,0,0,1,0,0
13665,unauthorized,non autorizzato,0,1,0,0,0,0,0,0,0,0
13666,unaware,ignaro,0,1,0,0,0,0,0,0,0,0
13667,unbeaten,imbattuto,1,1,0,1,0,0,1,1,1,0
13668,unbelief,incredulità,0,1,0,0,0,0,0,0,0,0
13669,unborn,nascituro,0,1,0,0,0,0,0,0,0,0
13670,unbound,unbound,0,0,0,0,0,0,0,0,0,0
13671,unbounded,illimitato,0,0,0,0,0,0,0,0,0,0
13672,unbreakable,infrangibile,1,0,0,0,0,0,0,0,0,0
13673,unbridled,sfrenato,1,1,1,1,0,1,0,0,1,0
13674,uncertainty,incertezza,0,0,0,0,0,0,0,0,0,0
13675,unchallenged,incontrastato,0,0,0,0,0,0,0,0,0,0
13676,unchangeable,immutabile,0,1,0,0,0,0,0,0,0,0
13677,unchanged,immutato,0,0,0,0,0,0,0,0,0,0
13678,unclaimed,non reclamato,0,0,0,0,0,0,0,0,0,0
13679,unclean,immondo,0,1,0,0,1,0,0,0,0,0
13680,uncommon,raro,0,0,0,0,0,0,0,0,0,0
13681,uncommonly,insolitamente,0,0,0,0,0,0,0,0,0,0
13682,uncompromising,intransigente,0,0,0,0,0,0,0,0,0,0
13683,unconcerned,indifferente,0,0,0,0,0,0,0,0,0,0
13684,unconfirmed,non confermato,0,0,0,0,0,0,0,0,0,0
13685,unconnected,non connesso,0,0,0,0,0,0,0,0,0,0
13686,unconscionable,eccessivo,0,1,0,0,1,0,0,0,0,0
13687,unconstitutional,anticostituzionale,0,1,0,0,0,0,0,0,0,0
13688,unconstrained,non costretto,1,0,0,0,0,0,1,0,0,0
13689,uncontested,incontrastato,0,0,0,0,0,0,0,0,0,0
13690,uncontrollable,incontrollabile,0,1,1,1,0,0,0,0,1,0
13691,uncontrolled,sfrenato,0,1,0,0,0,0,0,0,0,0
13692,unconventional,non convenzionale,0,0,0,0,0,0,0,0,0,0
13693,unconvinced,poco convinta,0,0,0,0,0,0,0,0,0,0
13694,uncorrelated,non correlato,0,0,0,0,0,0,0,0,0,0
13695,uncritical,acritico,0,0,0,0,0,0,0,0,0,0
13696,uncut,integrale,0,0,0,0,0,0,0,0,0,0
13697,undeniable,innegabile,0,0,0,0,0,0,0,0,0,0
13698,undercover,sotto copertura,0,0,0,0,0,0,0,0,0,0
13699,undercurrent,tendenza,0,0,0,0,0,0,0,0,0,0
13700,underestimate,sottovalutare,0,0,0,0,0,0,0,0,1,0
13701,undergraduate,studente universitario,0,0,0,0,0,0,0,0,0,0
13702,underlie,essere alla base,0,0,0,0,0,0,0,0,0,0
13703,undermined,minato,0,1,0,0,0,0,0,0,0,0
13704,undersized,troppo piccolo,0,1,0,0,0,0,0,0,0,0
13705,undertaking,impresa,0,0,0,1,0,0,0,0,0,0
13706,underwrite,sottoscrivere,1,0,0,0,0,0,0,0,0,1
13707,underwriter,assicuratore,0,0,0,0,0,0,0,0,0,0
13708,undeserved,immeritato,0,0,0,0,0,0,0,0,0,0
13709,undesirable,indesiderabile,0,1,1,0,1,1,0,1,0,0
13710,undesired,indesiderato,0,1,0,0,0,0,0,1,0,0
13711,undeveloped,sottosviluppato,0,0,0,0,0,0,0,0,0,0
13712,undirected,undirected,0,0,0,0,0,0,0,0,0,0
13713,undiscovered,da scoprire,0,0,0,0,0,0,0,0,1,0
13714,undisputed,indiscusso,0,0,0,0,0,0,0,0,0,0
13715,undisturbed,indisturbato,0,0,0,0,0,0,0,0,0,0
13716,undivided,indivisa,1,0,0,0,0,0,0,0,0,0
13717,undoing,rovina,0,0,0,0,0,0,0,0,0,0
13718,undoubted,indubbio,0,0,0,1,1,0,0,0,0,0
13719,undue,indebito,0,0,0,0,0,0,0,0,0,0
13720,undying,imperituro,1,0,0,1,0,0,1,1,0,1
13721,unearned,non guadagnato,0,0,0,0,0,0,0,0,0,0
13722,unearth,dissotterrare,0,0,0,0,0,0,0,0,0,0
13723,uneducated,incolto,0,1,0,0,0,0,0,1,0,0
13724,unemployed,disoccupato,0,1,0,0,0,1,0,1,0,0
13725,unencumbered,unencumbered,0,0,0,0,0,0,0,0,0,0
13726,unending,senza fine,0,0,0,0,0,0,0,0,0,0
13727,unequalled,senza pari,0,0,0,0,0,0,0,0,0,0
13728,unequivocal,inequivocabile,0,0,0,0,0,0,0,0,0,1
13729,unequivocally,inequivocabilmente,1,0,0,0,0,0,0,0,0,0
13730,unexplained,non spiegato,0,1,0,1,0,0,0,1,0,0
13731,unexplored,inesplorato,0,0,0,0,0,0,0,0,0,0
13732,unfailing,infallibile,0,0,0,0,0,0,0,0,0,0
13733,unfair,sleale,0,1,1,0,1,0,0,1,0,0
13734,unfairness,ingiustizia,0,1,1,0,0,0,0,1,0,0
13735,unfaithful,infedele,0,1,0,0,1,0,0,0,0,0
13736,unfavorable,sfavorevole,0,1,0,0,1,0,0,1,0,0
13737,unfettered,senza restrizioni,0,0,0,0,0,0,0,0,0,0
13738,unfold,spiegare,1,0,0,1,0,0,0,0,0,0
13739,unforeseen,imprevisto,0,0,0,0,0,0,0,0,1,0
13740,unforgiving,imperdonabile,0,1,1,0,0,0,0,1,0,0
13741,unfriendly,ostile,0,1,1,0,1,1,0,1,0,0
13742,unfulfilled,insoddisfatto,0,1,1,1,0,0,0,1,1,0
13743,unfurnished,non ammobiliato,0,1,0,0,0,0,0,0,0,0
13744,ungodly,empio,0,1,0,0,0,0,0,1,0,0
13745,ungrateful,ingrato,0,1,1,0,1,0,0,0,0,0
13746,unguarded,incustodito,0,0,0,0,0,0,0,0,1,0
13747,unhappiness,infelicità,0,1,0,0,0,0,0,1,0,0
13748,unharmed,illeso,0,0,0,0,0,0,0,0,0,0
13749,unhealthy,malsano,0,1,0,0,1,1,0,1,0,0
13750,unhindered,senza ostacoli,0,0,0,0,0,0,0,0,0,0
13751,unholy,empio,0,1,0,0,0,1,0,0,0,0
13752,unification,unificazione,1,0,0,1,0,0,1,0,0,1
13753,uniformity,uniformità,0,0,0,0,0,0,0,0,0,0
13754,uniformly,uniformemente,1,0,0,0,0,0,0,0,0,0
13755,unimaginable,inimmaginabile,1,1,0,0,0,0,0,0,1,0
13756,unimpressed,indifferente,0,1,0,0,0,0,0,0,0,0
13757,unimproved,unimproved,0,1,0,0,0,0,0,0,0,0
13758,uninfected,uninfected,1,0,0,0,0,0,0,0,0,0
13759,uninformed,disinformato,0,1,0,0,0,0,0,0,0,0
13760,uninhabited,disabitato,0,0,0,0,0,0,0,0,0,0
13761,uninitiated,non iniziati,0,1,0,0,0,0,0,0,0,0
13762,uninspired,non ispirato,0,1,0,0,0,0,0,1,0,0
13763,unintended,non inteso,0,0,0,0,0,0,0,0,1,0
13764,unintentional,involontario,0,0,0,0,0,0,0,0,1,0
13765,unintentionally,involontariamente,0,1,0,0,0,0,0,0,1,0
13766,uninterested,indifferente,0,1,0,0,0,0,0,1,0,0
13767,uninteresting,non interessante,0,1,0,0,0,0,0,1,0,0
13768,uninterrupted,ininterrotto,0,0,0,0,0,0,0,0,0,0
13769,uninvited,non invitato,0,0,0,0,0,0,0,1,0,0
13770,universality,universalità,0,0,0,0,0,0,0,0,0,0
13771,unjustifiable,ingiustificabile,0,1,1,0,1,1,0,0,0,0
13772,unjustified,ingiustificato,0,1,0,0,0,0,0,0,0,0
13773,unknowable,inconoscibile,0,0,0,0,0,0,0,0,0,0
13774,unlawful,illegale,0,1,1,0,1,1,0,1,0,0
13775,unlicensed,senza licenza,0,1,0,0,0,0,0,0,0,0
13776,unlimited,illimitato,1,0,0,0,0,0,0,0,0,0
13777,unload,scaricare,0,0,0,0,0,0,0,0,0,0
13778,unloaded,scarico,0,0,0,0,0,0,0,0,0,0
13779,unlock,sbloccare,0,0,0,0,0,0,0,0,0,0
13780,unlucky,sfortunato,0,1,1,0,1,1,0,1,0,0
13781,unmanageable,ingestibile,0,1,0,0,1,0,0,0,0,0
13782,unmarked,non marcato,0,0,0,0,0,0,0,0,0,0
13783,unmarried,celibe,0,0,0,0,0,0,0,0,0,0
13784,unmask,smascherare,0,0,0,0,0,0,0,0,0,0
13785,unmatched,impareggiabile,0,0,0,0,0,0,0,0,0,0
13786,unmistakable,inconfondibile,0,0,0,0,0,0,0,0,0,0
13787,unmitigated,non mitigato,0,0,0,0,0,0,0,0,0,0
13788,unmoved,fermo,0,0,0,0,0,0,0,0,0,0
13789,unnamed,senza nome,0,0,0,0,0,0,0,0,0,0
13790,unnatural,innaturale,0,1,0,0,1,1,0,0,0,0
13791,unnecessary,non necessario,0,0,0,0,0,0,0,0,0,0
13792,unneeded,non necessario,0,0,0,0,0,0,0,0,0,0
13793,unnoticed,inosservato,0,0,0,0,0,0,0,0,0,0
13794,unnumbered,non numerato,0,0,0,0,0,0,0,0,0,0
